Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
21yRtB6B8EMounImAfHRCP,"4V8LLVI7PbaPR0K2TGSxFF,13ubrt8QOOCPljQ2FL1Kca","Who Dat Boy (feat. A$AP Rocky)","Flower Boy","Tyler, The Creator,A$AP Rocky",2017-07-21,205093,68,spotify:user:kelsey2701,2021-07-11T00:13:43Z,"hip hop,rap,east coast hip hop,trap",0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,4
6e0CvGZf7CouOpYF8toXHC,"6t1gpxYbY8OlLA7D2RiikQ,0TnOYISbd1XYRBk9myaseg,1SupJlEpv7RS2tPNRaHViT,5uEeqYFuIChoWKy34jp8xE","Body On My","Body On My","Loud Luxury,Pitbull,Nicky Jam,Brando",2019-03-29,192506,63,spotify:user:astaltari,2021-07-11T00:13:56Z,"edm,pop dance,uk dance,dance pop,miami hip hop,pop,latin hip hop,reggaeton,trap latino,urbano latino",0.744,0.726,1,-4.675,1,0.0463,0.0399,0,0.374,0.687,121.985,4
4QNpBfC0zvjKqPJcyqBy9W,"0TnOYISbd1XYRBk9myaseg,4D75GcNG95ebPtNvoNVXhz,21E3waRsmPlU7jZsS13rcj,1ruutHJcECI7cos2n5TqpO","Give Me Everything (feat. Nayer)","Planet Pit (Deluxe Version)","Pitbull,AFROJACK,Ne-Yo,Nayer",2011-06-17,252306,87,spotify:user:kelsey2701,2021-07-11T00:15:19Z,"dance pop,miami hip hop,pop,big room,dutch house,edm,electro house,pop dance,r&b,urban contemporary,deep dance pop",0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
62zFEHfAYl5kdHYOivj4BC,"0TnOYISbd1XYRBk9myaseg,7bXgB6jMjp9ATFy66eO08Z","International Love (feat. Chris Brown)","Planet Pit (Deluxe Version)","Pitbull,Chris Brown",2011-06-17,227280,82,spotify:user:kelsey2701,2021-07-11T00:15:24Z,"dance pop,miami hip hop,pop,r&b,rap",0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,4
0x1LCpY9Rgeq97VPajm81B,"12PSlydMSjEHzSCj9X5qv7,3aQeKQSyrW4qWr35idm0cy","Cyclone (feat. T-Pain) - Main","Cyclone (feat. T-Pain) [Main]","Baby Bash,T-Pain",2007-07-31,222053,67,spotify:user:kelsey2701,2021-07-11T00:16:01Z,"chicano rap,latin hip hop,pop rap,southern hip hop,texas latin rap,urban contemporary,dance pop,gangster rap,hip hop,r&b,rap,trap",0.644,0.725,11,-4.618,1,0.0701,0.0112,0,0.146,0.584,77.977,4
0qJ0eDL9Szdylx4kRRCBQD,"0KpCz7V5XRkqKuM1JDf56O,37hAfseJWi0G3Scife12Il","Perfect (feat. City Girls)","Trying To Find My Next Thrill","Cousin Stizz,City Girls",2019-08-14,199266,50,spotify:user:kelsey2701,2021-07-11T00:16:26Z,"boston hip hop,underground hip hop,scam rap,trap queen",0.965,0.692,1,-4.08,1,0.22,0.102,0.00000306,0.0875,0.422,123.999,4
4Q34FP1AT7GEl9oLgNtiWj,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp,3TVXtAsR1Inumwj472S9r4","Mr. Right Now (feat. Drake)","SAVAGE MODE II","21 Savage,Metro Boomin,Drake",2020-10-02,193838,75,spotify:user:kelsey2701,2021-07-11T00:16:32Z,"atl hip hop,hip hop,rap,canadian hip hop,canadian pop,pop rap",0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,4
6sghEq6gM4Ugadwa12H7Sa,"3KuLo66B73btyQpdXlkqFx","Freak Hoe","Married to the Money","Speaker Knockerz",2013-04-18,165373,58,spotify:user:kelsey2701,2021-07-11T00:16:34Z,"melodic rap,south carolina hip hop,trap",0.794,0.871,11,-6.797,0,0.0632,0.1,0,0.384,0.729,89.997,4
2kQuhkFX7uSVepCD3h29g5,"0z4gvV4rjIZ9wHck67ucSV,7dGJo4pcD2V6oG8kP0tJRR","Smack That","Konvicted","Akon,Eminem",2006-01-01,212360,88,spotify:user:kelsey2701,2021-07-11T00:17:07Z,"dance pop,detroit hip hop,hip hop,rap",0.939,0.742,5,-5.171,0,0.0467,0.321,0,0.107,0.924,118.978,4
4iD3msRl5hJUBEtrQwnR4k,"4D75GcNG95ebPtNvoNVXhz,2d6W4cnC5XsVOaxtgaj9hA","Take over Control (feat. Eva Simons)","Take over Control (feat. Eva Simons)","AFROJACK,Eva Simons",2011-01-04,220520,55,spotify:user:kelsey2701,2021-07-11T00:18:36Z,"big room,dance pop,dutch house,edm,electro house,pop dance,dutch pop",0.735,0.699,0,-4.435,0,0.084,0.121,0.0000282,0.0809,0.603,129.944,4
3On0xk67ckVLs1qEpTF8mY,"6VD4UEUPvtsemqD3mmTqCR,3PtCud9dIdOv4exrzdZZ1C,3NKKngINK1tP6BFy0WOyWk","Bring It Back (feat. Max Styler)","Bring It Back (feat. Max Styler)","Deorro,MAKJ,Max Styler",2018-10-19,165000,53,spotify:user:kelsey2701,2021-07-11T00:18:41Z,"dutch house,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,progressive electro house,sky room,brostep,tech house",0.762,0.904,5,-4.064,1,0.0862,0.00167,0.841,0.436,0.518,127.962,4
1akgiRM3mN2nxu2AX6ACCW,"1wgY8huggK60P5nvYrwcYT","I Love College","Asleep In The Bread Aisle","Asher Roth",2009-01-01,241933,60,spotify:user:kelsey2701,2021-07-11T00:19:12Z,"indie pop rap",0.713,0.826,8,-4.075,1,0.243,0.0897,0,0.421,0.664,86.444,4
4knL4iPxPOZjQzTUlELGSY,"6Ha4aES39QiVjR0L2lwuwq,0hCNtLu0JehylgoiP8L4Gh","Rake It Up (feat. Nicki Minaj)","I Still Am","Yo Gotti,Nicki Minaj",2017-10-27,276333,68,spotify:user:astaltari,2021-07-11T00:19:42Z,"dirty south rap,gangster rap,memphis hip hop,rap,southern hip hop,tennessee hip hop,trap,hip pop,pop,queens hip hop",0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,4
5w1vhNA2OEWUQ371QzyMmM,"6Ha4aES39QiVjR0L2lwuwq,0hCNtLu0JehylgoiP8L4Gh","Down In the DM (feat. Nicki Minaj) - Remix","The Art of Hustle (Deluxe)","Yo Gotti,Nicki Minaj",2016-02-19,259072,62,spotify:user:astaltari,2021-07-11T00:20:22Z,"dirty south rap,gangster rap,memphis hip hop,rap,southern hip hop,tennessee hip hop,trap,hip pop,pop,queens hip hop",0.791,0.634,1,-7.684,0,0.0639,0.00243,0.0000543,0.0812,0.323,152.961,4
6YwLgicpvVuMt1eE2OldwQ,"6VD4UEUPvtsemqD3mmTqCR,7bXgB6jMjp9ATFy66eO08Z","Five More Hours","Five More Hours","Deorro,Chris Brown",2015-03-03,211975,69,spotify:user:kelsey2701,2021-07-11T00:20:34Z,"dutch house,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,progressive electro house,r&b,rap",0.699,0.883,5,-3.226,0,0.219,0.0288,0,0.817,0.499,127.961,4
3QybPutx0Tjk472bBKjNWn,"2RDOrhPqAM4jzTRCEb19qX","Mo Bamba","Mo Bamba","Sheck Wes",2017-09-19,180897,0,spotify:user:kelsey2701,2021-07-11T00:20:52Z,"pop rap,rap,trap",0.738,0.629,6,-4.882,0,0.0495,0.268,0.00114,0.163,0.319,146.067,4
0r2Bul2NuCViraT2zX1l5j,"3ciRvbBIVz9fBoPbtSYq4x,44PA0rCQXikgOWbfY7Fq7m","Get Low","Kings Of Crunk","Lil Jon & The East Side Boyz,Ying Yang Twins",2002-10-29,334066,78,spotify:user:kelsey2701,2021-07-11T00:21:05Z,"atl hip hop,atlanta bass,crunk,dirty south rap,old school atlanta hip hop,southern hip hop",0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,4
44CZRkOxv7UItaAUmh8PgN,"00dwwnz3V4kRfu3UFYpJLz","Doses & Mimosas","Year of the Caprese","Cherub",2014,323253,72,spotify:user:kelsey2701,2021-07-11T00:24:23Z,"",0.775,0.655,5,-7.333,1,0.102,0.114,0.00016,0.035,0.346,114.503,4
6oJ6le65B3SEqPwMRNXWjY,"23fqKkggKUBHNkbKtXEls4,6XpaIBNiVzIetEPCWDvAFP","Higher Love","Higher Love","Kygo,Whitney Houston",2019-06-28,228267,77,spotify:user:kelsey2701,2021-07-11T00:24:47Z,"edm,pop,pop dance,tropical house,dance pop",0.693,0.678,8,-7.159,1,0.0324,0.0151,0.00000571,0.101,0.404,103.952,4
2ncLdwTd8qzkxiJjlbiOgC,"0fA0VVWsXO9YnASrzqfmYu","Mr. Rager","Man On The Moon II: The Legend Of Mr. Rager","Kid Cudi",2010-01-01,294213,74,spotify:user:kelsey2701,2021-07-11T00:25:41Z,"hip hop,ohio hip hop,pop rap,rap",0.675,0.734,7,-8.659,1,0.0265,0.38,0.895,0.141,0.533,101.998,4
1VLtjHwRWOVJiE5Py7JxoQ,"6AgTAQt8XS6jRWi4sX7w49","Martin & Gina","THE GOAT","Polo G",2020-05-15,132832,83,spotify:user:kelsey2701,2021-07-11T00:25:50Z,"chicago rap,rap",0.832,0.534,1,-7.813,0,0.253,0.345,0,0.165,0.116,93.924,4
3wKKkGVn7cVSfgPeYYIiXG,"7bXgB6jMjp9ATFy66eO08Z,3aQeKQSyrW4qWr35idm0cy","Kiss Kiss (feat. T-Pain)","Exclusive (Expanded Edition)","Chris Brown,T-Pain",2007-11-06,250666,75,spotify:user:kelsey2701,2021-07-11T00:26:08Z,"r&b,rap,dance pop,gangster rap,hip hop,pop rap,southern hip hop,trap,urban contemporary",0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,3
2Ozc0me9PV5vlt8cokwdvI,"2BvzbqWWwLN11XGBYgDZzx,3ScY9CQxNLQei8Umvpx5g6,39mHYiNmLR7p8PXNG8Wll6","Lean Back","True Story","Terror Squad,Fat Joe,Remy Ma",2004-07-27,247426,69,spotify:user:kelsey2701,2021-07-11T00:27:39Z,"bronx hip hop,dirty south rap,hardcore hip hop,hip pop,southern hip hop,east coast hip hop,gangster rap,hip hop,pop rap,rap,trap,alternative r&b,r&b,trap queen,urban contemporary",0.783,0.916,1,-3.344,1,0.415,0.11,0,0.0746,0.695,95.321,4
6TrNRd98WksT9Kkmx9uj6R,"0Chxmm4XMM87mJOHvyiUzL,55Aa2cqylxrFIXC767Z865","Let It Rock","In The City","Kevin Rudolf,Lil Wayne",2008-01-01,231173,69,spotify:user:kelsey2701,2021-07-11T00:53:42Z,"pop rap,wrestling,hip hop,new orleans rap,rap,trap",0.607,0.783,7,-4.41,1,0.0397,0.000683,0,0.0678,0.434,113.172,4
1IYaMVfidzSfvCUZYXhsU1,"3v3clM1KQgVfpPjKJFPAmx","Party Like A Rock Star","Rockstar Mentality","SHOP BOYZ",2007-01-01,253400,65,spotify:user:kelsey2701,2021-07-11T01:00:34Z,"atl hip hop,dirty south rap,futuristic swag",0.619,0.709,7,-4.633,1,0.0395,0.00541,0,0.507,0.68,144.972,4
4KTtYhxFtFL7mBwnjkKfLm,"3r17AfJCCUqC9Lf0OAc73G,3ipn9JLAPI5GUEo4y4jcoi","Glamorous","The Dutchess","Fergie,Ludacris",2006-09-13,246573,74,spotify:user:kelsey2701,2021-07-11T01:12:40Z,"dance pop,pop,atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,4
